"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_r","val.temperature","flag"
"3242",3242,"2019-12-30 18:00:00",3286,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,32.6,6.88,1.91,29.3,0
"3243",3243,"2019-12-30 18:00:00",3287,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,32.6,6.88,1.91,29.3,0
"3244",3244,"2019-12-30 18:00:00",3288,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,32.6,6.88,1.91,29.3,0
"3245",3245,"2019-12-30 19:00:00",3289,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,37.1,13.6,7.05,28.2,0
"3246",3246,"2019-12-30 19:00:00",3290,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,37.1,13.6,7.05,28.2,0
"3247",3247,"2019-12-30 19:00:00",3291,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,37.1,13.6,7.05,28.2,0
"3248",3248,"2019-12-30 19:00:00",3292,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,37.1,13.6,7.05,28.2,0
"3249",3249,"2019-12-30 20:00:00",3293,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,46.4,23,14.1,26.2,0
"3250",3250,"2019-12-30 20:00:00",3294,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,46.4,23,14.1,26.2,0
"3251",3251,"2019-12-30 20:00:00",3295,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,46.4,23,14.1,26.2,0
"3252",3252,"2019-12-30 20:00:00",3296,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,46.4,23,14.1,26.2,0
"3253",3253,"2019-12-30 21:00:00",3297,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,50.4,13.7,7.15,23.8,0
"3254",3254,"2019-12-30 21:00:00",3298,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,50.4,13.7,7.15,23.8,0
"3255",3255,"2019-12-30 21:00:00",3299,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,50.4,13.7,7.15,23.8,0
"3256",3256,"2019-12-30 21:00:00",3300,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,50.4,13.7,7.15,23.8,0
"3257",3257,"2019-12-30 22:00:00",3301,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,49.4,9.37,4.12,22.6,0
"3258",3258,"2019-12-30 22:00:00",3302,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,49.4,9.37,4.12,22.6,0
"3259",3259,"2019-12-30 22:00:00",3303,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,49.4,9.37,4.12,22.6,0
"3260",3260,"2019-12-30 22:00:00",3304,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,49.4,9.37,4.12,22.6,0
"3261",3261,"2019-12-30 23:00:00",3305,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,47.4,7.93,2.87,22.6,0
"3262",3262,"2019-12-30 23:00:00",3306,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,47.4,7.93,2.87,22.6,0
"3263",3263,"2019-12-30 23:00:00",3307,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,47.4,7.93,2.87,22.6,0
"3264",3264,"2019-12-30 23:00:00",3308,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-30",146,20,47.4,7.93,2.87,22.6,0
"3265",3265,"2019-12-31 00:00:00",3309,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,45.1,5.57,1.62,22.6,0
"3266",3266,"2019-12-31 00:00:00",3310,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,45.1,5.57,1.62,22.6,0
"3267",3267,"2019-12-31 00:00:00",3311,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,45.1,5.57,1.62,22.6,0
"3268",3268,"2019-12-31 00:00:00",3312,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,45.1,5.57,1.62,22.6,0
"3269",3269,"2019-12-31 01:00:00",3313,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,44.2,6.02,1.8,22.3,0
"3270",3270,"2019-12-31 01:00:00",3314,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,44.2,6.02,1.8,22.3,0
"3271",3271,"2019-12-31 01:00:00",3315,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,44.2,6.02,1.8,22.3,0
"3272",3272,"2019-12-31 01:00:00",3316,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,44.2,6.02,1.8,22.3,0
"3273",3273,"2019-12-31 02:00:00",3317,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,43.2,5.09,0.75,21.9,0
"3274",3274,"2019-12-31 02:00:00",3318,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,43.2,5.09,0.75,21.9,0
"3275",3275,"2019-12-31 02:00:00",3319,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,43.2,5.09,0.75,21.9,0
"3276",3276,"2019-12-31 02:00:00",3320,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,43.2,5.09,0.75,21.9,0
"3277",3277,"2019-12-31 03:00:00",3321,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,41.3,5.9,1.6,22.3,0
"3278",3278,"2019-12-31 03:00:00",3322,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,41.3,5.9,1.6,22.3,0
"3279",3279,"2019-12-31 03:00:00",3323,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,41.3,5.9,1.6,22.3,0
"3280",3280,"2019-12-31 03:00:00",3324,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,41.3,5.9,1.6,22.3,0
"3281",3281,"2019-12-31 04:00:00",3325,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,39.9,5.12,1.15,22,0
"3282",3282,"2019-12-31 04:00:00",3326,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,39.9,5.12,1.15,22,0
"3283",3283,"2019-12-31 04:00:00",3327,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,39.9,5.12,1.15,22,0
"3284",3284,"2019-12-31 04:00:00",3328,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,39.9,5.12,1.15,22,0
"3285",3285,"2019-12-31 05:00:00",3329,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.6,4.82,1.12,22.4,0
"3286",3286,"2019-12-31 05:00:00",3330,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.6,4.82,1.12,22.4,0
"3287",3287,"2019-12-31 05:00:00",3331,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.6,4.82,1.12,22.4,0
"3288",3288,"2019-12-31 05:00:00",3332,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.6,4.82,1.12,22.4,0
"3289",3289,"2019-12-31 06:00:00",3333,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.1,5.84,1.53,22.6,0
"3290",3290,"2019-12-31 06:00:00",3334,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.1,5.84,1.53,22.6,0
"3291",3291,"2019-12-31 06:00:00",3335,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.1,5.84,1.53,22.6,0
"3292",3292,"2019-12-31 06:00:00",3336,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,38.1,5.84,1.53,22.6,0
"3293",3293,"2019-12-31 07:00:00",3337,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.8,5.53,1.63,22.9,0
"3294",3294,"2019-12-31 07:00:00",3338,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.8,5.53,1.63,22.9,0
"3295",3295,"2019-12-31 07:00:00",3339,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.8,5.53,1.63,22.9,0
"3296",3296,"2019-12-31 07:00:00",3340,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.8,5.53,1.63,22.9,0
"3297",3297,"2019-12-31 08:00:00",3341,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,33.6,7.12,1.87,25.2,0
"3298",3298,"2019-12-31 08:00:00",3342,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,33.6,7.12,1.87,25.2,0
"3299",3299,"2019-12-31 08:00:00",3343,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,33.6,7.12,1.87,25.2,0
"3300",3300,"2019-12-31 08:00:00",3344,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,33.6,7.12,1.87,25.2,0
"3301",3301,"2019-12-31 09:00:00",3345,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27.7,5.99,1.71,31.3,0
"3302",3302,"2019-12-31 09:00:00",3346,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27.7,5.99,1.71,31.3,0
"3303",3303,"2019-12-31 09:00:00",3347,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27.7,5.99,1.71,31.3,0
"3304",3304,"2019-12-31 09:00:00",3348,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27.7,5.99,1.71,31.3,0
"3305",3305,"2019-12-31 10:00:00",3349,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,25.3,5.22,1.6,35,0
"3306",3306,"2019-12-31 10:00:00",3350,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,25.3,5.22,1.6,35,0
"3307",3307,"2019-12-31 10:00:00",3351,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,25.3,5.22,1.6,35,0
"3308",3308,"2019-12-31 10:00:00",3352,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,25.3,5.22,1.6,35,0
"3309",3309,"2019-12-31 11:00:00",3353,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,19,4.21,1.14,43.9,0
"3310",3310,"2019-12-31 11:00:00",3354,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,19,4.21,1.14,43.9,0
"3311",3311,"2019-12-31 11:00:00",3355,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,19,4.21,1.14,43.9,0
"3312",3312,"2019-12-31 11:00:00",3356,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,19,4.21,1.14,43.9,0
"3313",3313,"2019-12-31 12:00:00",3357,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17,4.87,1.73,47.8,0
"3314",3314,"2019-12-31 12:00:00",3358,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17,4.87,1.73,47.8,0
"3315",3315,"2019-12-31 12:00:00",3359,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17,4.87,1.73,47.8,0
"3316",3316,"2019-12-31 12:00:00",3360,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17,4.87,1.73,47.8,0
"3317",3317,"2019-12-31 13:00:00",3361,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17.1,4.04,0.919,47.8,0
"3318",3318,"2019-12-31 13:00:00",3362,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17.1,4.04,0.919,47.8,0
"3319",3319,"2019-12-31 13:00:00",3363,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17.1,4.04,0.919,47.8,0
"3320",3320,"2019-12-31 13:00:00",3364,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,17.1,4.04,0.919,47.8,0
"3321",3321,"2019-12-31 14:00:00",3365,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,21.2,7.58,2.79,44.5,0
"3322",3322,"2019-12-31 14:00:00",3366,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,21.2,7.58,2.79,44.5,0
"3323",3323,"2019-12-31 14:00:00",3367,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,21.2,7.58,2.79,44.5,0
"3324",3324,"2019-12-31 14:00:00",3368,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,21.2,7.58,2.79,44.5,0
"3325",3325,"2019-12-31 15:00:00",3369,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,24.3,21.7,14.1,46.3,0
"3326",3326,"2019-12-31 15:00:00",3370,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,24.3,21.7,14.1,46.3,0
"3327",3327,"2019-12-31 15:00:00",3371,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,24.3,21.7,14.1,46.3,0
"3328",3328,"2019-12-31 15:00:00",3372,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,24.3,21.7,14.1,46.3,0
"3329",3329,"2019-12-31 16:00:00",3373,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27,16,9.17,43.8,0
"3330",3330,"2019-12-31 16:00:00",3374,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27,16,9.17,43.8,0
"3331",3331,"2019-12-31 16:00:00",3375,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27,16,9.17,43.8,0
"3332",3332,"2019-12-31 16:00:00",3376,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,27,16,9.17,43.8,0
"3333",3333,"2019-12-31 17:00:00",3377,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,32,19.6,39.6,0
"3334",3334,"2019-12-31 17:00:00",3378,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,32,19.6,39.6,0
"3335",3335,"2019-12-31 17:00:00",3379,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,32,19.6,39.6,0
"3336",3336,"2019-12-31 17:00:00",3380,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,32,19.6,39.6,0
"3337",3337,"2019-12-31 18:00:00",3381,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.4,15.5,10,38.9,0
"3338",3338,"2019-12-31 18:00:00",3382,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.4,15.5,10,38.9,0
"3339",3339,"2019-12-31 18:00:00",3383,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.4,15.5,10,38.9,0
"3340",3340,"2019-12-31 18:00:00",3384,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.4,15.5,10,38.9,0
"3341",3341,"2019-12-31 19:00:00",3385,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,25,15.6,37.5,0
"3342",3342,"2019-12-31 19:00:00",3386,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,25,15.6,37.5,0
"3343",3343,"2019-12-31 19:00:00",3387,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,25,15.6,37.5,0
"3344",3344,"2019-12-31 19:00:00",3388,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,36.3,25,15.6,37.5,0
"3345",3345,"2019-12-31 20:00:00",3389,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,35.3,26.5,17.2,36.3,0
"3346",3346,"2019-12-31 20:00:00",3390,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,35.3,26.5,17.2,36.3,0
"3347",3347,"2019-12-31 20:00:00",3391,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,35.3,26.5,17.2,36.3,0
"3348",3348,"2019-12-31 20:00:00",3392,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,35.3,26.5,17.2,36.3,0
"3349",3349,"2019-12-31 21:00:00",3393,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.3,36.4,25.8,36.1,0
"3350",3350,"2019-12-31 21:00:00",3394,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.3,36.4,25.8,36.1,0
"3351",3351,"2019-12-31 21:00:00",3395,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.3,36.4,25.8,36.1,0
"3352",3352,"2019-12-31 21:00:00",3396,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,31.3,36.4,25.8,36.1,0
"3353",3353,"2019-12-31 22:00:00",3397,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,29.1,15,8.96,36.6,0
"3354",3354,"2019-12-31 22:00:00",3398,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,29.1,15,8.96,36.6,0
"3355",3355,"2019-12-31 22:00:00",3399,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,29.1,15,8.96,36.6,0
"3356",3356,"2019-12-31 22:00:00",3400,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,29.1,15,8.96,36.6,0
"3357",3357,"2019-12-31 23:00:00",3401,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,28.7,13.8,8.01,37.3,0
"3358",3358,"2019-12-31 23:00:00",3402,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,28.7,13.8,8.01,37.3,0
"3359",3359,"2019-12-31 23:00:00",3403,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,28.7,13.8,8.01,37.3,0
"3360",3360,"2019-12-31 23:00:00",3404,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-12-31",147,21,28.7,13.8,8.01,37.3,0
"3361",3361,"2020-01-01 00:00:00",3405,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,31.7,28.7,17.4,36.8,0
"3362",3362,"2020-01-01 00:00:00",3406,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,31.7,28.7,17.4,36.8,0
"3363",3363,"2020-01-01 00:00:00",3407,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,31.7,28.7,17.4,36.8,0
"3364",3364,"2020-01-01 00:00:00",3408,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,31.7,28.7,17.4,36.8,0
"3365",3365,"2020-01-01 01:00:00",3409,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,37.6,38.3,23.4,34.8,0
"3366",3366,"2020-01-01 01:00:00",3410,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,37.6,38.3,23.4,34.8,0
"3367",3367,"2020-01-01 01:00:00",3411,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,37.6,38.3,23.4,34.8,0
"3368",3368,"2020-01-01 01:00:00",3412,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,37.6,38.3,23.4,34.8,0
"3369",3369,"2020-01-01 02:00:00",3413,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,36.9,7.14,3.48,35.3,0
"3370",3370,"2020-01-01 02:00:00",3414,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,36.9,7.14,3.48,35.3,0
"3371",3371,"2020-01-01 02:00:00",3415,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,36.9,7.14,3.48,35.3,0
"3372",3372,"2020-01-01 02:00:00",3416,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,36.9,7.14,3.48,35.3,0
"3373",3373,"2020-01-01 03:00:00",3417,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,38,5.25,1.45,36.2,0
"3374",3374,"2020-01-01 03:00:00",3418,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2020-01-01",148,21,38,5.25,1.45,36.2,0
