InstrumentName, I25 Denver,,,
10/01/2019 07:18:00.000000,0.125952,6.620449,,6.366667
10/01/2019 07:19:00.000000,0.121627,6.293497,,14.633333
10/01/2019 07:20:00.000000,0.13219,6.218038,,6.6
10/01/2019 07:21:00.000000,0.128642,6.253126,,6.075
10/01/2019 07:22:00.000000,0.122015,6.137609,,6.466667
10/01/2019 07:23:00.000000,0.144649,6.323417,,6.316667
10/01/2019 07:24:00.000000,0.154366,6.691183,,6.3
10/01/2019 07:25:00.000000,0.15253,7.471742,,7.033333
10/01/2019 07:26:00.000000,0.143837,8.963466,,6.825
10/01/2019 07:27:00.000000,0.150955,10.121759,,13.8
10/01/2019 07:28:00.000000,0.1616,11.246693,,6.95
10/01/2019 07:29:00.000000,0.160125,,,
10/01/2019 07:30:00.000000,0.152221,12.018017,,7.433333
10/01/2019 07:31:00.000000,0.152786,12.302157,,9.3
10/01/2019 07:32:00.000000,0.151703,12.343655,,6.658333
10/01/2019 07:33:00.000000,0.172149,12.555521,,7.775
10/01/2019 07:34:00.000000,0.187681,12.147437,,10.925
10/01/2019 07:35:00.000000,0.150104,11.7057,,7.625
10/01/2019 07:36:00.000000,0.139787,11.578989,,7.116667
10/01/2019 07:37:00.000000,0.136147,11.39049,,10.583333
10/01/2019 07:38:00.000000,0.153567,10.821334,,7.325
10/01/2019 07:39:00.000000,0.147146,9.89025,,7.091667
10/01/2019 07:40:00.000000,0.144727,8.966495,,6.0
10/01/2019 07:41:00.000000,0.122053,8.568661,,6.266667
10/01/2019 07:42:00.000000,0.130628,8.316724,,7.216667
10/01/2019 07:43:00.000000,0.147444,8.690525,,5.925
10/01/2019 07:44:00.000000,0.196849,9.15388,,7.175
10/01/2019 07:45:00.000000,0.175731,8.945674,,6.658333
10/01/2019 07:46:00.000000,0.133896,8.528001,,8.616667
10/01/2019 07:47:00.000000,0.121646,8.275106,,8.25
10/01/2019 07:48:00.000000,0.126873,8.032491,,17.458333
10/01/2019 07:49:00.000000,0.122996,7.688587,,
10/01/2019 07:50:00.000000,0.130263,6.531513,,5.991667
10/01/2019 07:51:00.000000,0.13525,5.915398,,8.466667
10/01/2019 07:52:00.000000,0.137566,5.73954,,7.05
10/01/2019 07:53:00.000000,0.123933,5.663779,,6.625
10/01/2019 07:54:00.000000,0.132178,5.65704,,6.783333
10/01/2019 07:55:00.000000,0.13281,5.598352,,7.075
10/01/2019 07:56:00.000000,0.139278,5.370739,,7.1
10/01/2019 07:57:00.000000,0.133777,5.246823,,6.091667
10/01/2019 07:58:00.000000,0.133407,5.260233,,7.283333
10/01/2019 07:59:00.000000,0.138137,5.662861,,7.858333
10/01/2019 08:00:00.000000,0.139524,6.263033,,8.358333
10/01/2019 08:01:00.000000,0.140506,6.941768,,8.216667
10/01/2019 08:02:00.000000,0.128506,7.791621,,8.016667
10/01/2019 08:03:00.000000,0.125712,8.625105,,7.45
10/01/2019 08:04:00.000000,0.129581,9.070488,,8.133333
10/01/2019 08:05:00.000000,0.126964,9.393124,,8.291667
10/01/2019 08:06:00.000000,0.132946,9.378755,,6.65
10/01/2019 08:07:00.000000,0.125266,9.011899,,6.591667
10/01/2019 08:08:00.000000,0.129941,8.547174,,6.875
10/01/2019 08:09:00.000000,0.129937,8.143025,,
10/01/2019 08:10:00.000000,0.125322,8.081082,,7.983333
10/01/2019 08:11:00.000000,0.135165,8.583199,,6.991667
10/01/2019 08:12:00.000000,0.123834,8.537168,,7.175
10/01/2019 08:13:00.000000,0.12431,8.899661,,8.116667
10/01/2019 08:14:00.000000,0.127778,9.794482,,6.916667
10/01/2019 08:15:00.000000,0.127392,10.641675,,5.516667
10/01/2019 08:16:00.000000,0.131059,10.869173,,6.408333
10/01/2019 08:17:00.000000,0.146413,10.578459,,6.591667
10/01/2019 08:18:00.000000,0.142665,10.29004,,6.05
10/01/2019 08:19:00.000000,0.121195,9.907576,,10.033333
10/01/2019 08:20:00.000000,0.133891,9.729527,,7.741667
10/01/2019 08:21:00.000000,0.138272,9.159937,,9.333333
10/01/2019 08:22:00.000000,0.138723,8.586599,,7.575
10/01/2019 08:23:00.000000,0.127132,8.503284,,8.133333
10/01/2019 08:24:00.000000,0.123435,8.004333,,8.566667
10/01/2019 08:25:00.000000,0.133235,7.745843,,7.133333
10/01/2019 08:26:00.000000,0.132602,7.960966,,7.825
10/01/2019 08:27:00.000000,0.129418,7.771292,,8.45
10/01/2019 08:28:00.000000,0.132116,7.530977,,7.033333
10/01/2019 08:29:00.000000,0.129336,7.299374,,
10/01/2019 08:30:00.000000,0.1343,7.055713,,8.583333
10/01/2019 08:31:00.000000,0.10013,7.043638,,7.5
10/01/2019 08:32:00.000000,0.131983,6.875776,,8.683333
10/01/2019 08:33:00.000000,0.128625,6.335705,,7.7
10/01/2019 08:34:00.000000,0.142469,5.706593,,6.775
10/01/2019 08:35:00.000000,0.124026,5.20458,,6.791667
10/01/2019 08:36:00.000000,0.127894,4.981804,,6.708333
10/01/2019 08:37:00.000000,0.129228,5.045967,,7.433333
10/01/2019 08:38:00.000000,0.149947,5.233418,,7.775
10/01/2019 08:39:00.000000,0.133132,5.362005,,7.708333
10/01/2019 08:40:00.000000,0.129271,5.300897,,7.883333
10/01/2019 08:41:00.000000,0.121641,5.285656,,7.9
10/01/2019 08:42:00.000000,0.119465,5.378501,,6.983333
10/01/2019 08:43:00.000000,0.128984,5.35992,,7.816667
10/01/2019 08:44:00.000000,0.129512,5.059274,,7.991667
10/01/2019 08:45:00.000000,0.120339,4.649703,,7.633333
10/01/2019 08:46:00.000000,0.126937,4.401429,,7.6
10/01/2019 08:47:00.000000,0.14682,4.334185,,7.233333
10/01/2019 08:48:00.000000,0.138545,4.366428,,6.833333
10/01/2019 08:49:00.000000,0.131351,4.93511,,
10/01/2019 08:50:00.000000,0.117831,5.912274,,7.966667
10/01/2019 08:51:00.000000,0.143133,7.015142,,11.575
10/01/2019 08:52:00.000000,0.147418,7.753677,,9.7
10/01/2019 08:53:00.000000,0.174578,9.031675,,11.516667
10/01/2019 08:54:00.000000,0.195412,10.296389,,7.941667
10/01/2019 08:55:00.000000,0.160524,10.987712,,8.058333
10/01/2019 08:56:00.000000,0.15213,11.194002,,8.741667
10/01/2019 08:57:00.000000,0.145891,11.365348,,9.075
10/01/2019 08:58:00.000000,0.459148,11.738359,,8.0
10/01/2019 08:59:00.000000,1.144135,11.579313,,6.8
10/01/2019 09:00:00.000000,0.505299,10.704908,,7.616667
10/01/2019 09:01:00.000000,0.173278,10.068455,,6.6
10/01/2019 09:02:00.000000,0.164507,9.875621,,7.333333
10/01/2019 09:03:00.000000,0.147702,9.337103,,5.85
10/01/2019 09:04:00.000000,0.157846,8.713573,,5.516667
10/01/2019 09:05:00.000000,0.147996,8.444801,,6.0
10/01/2019 09:06:00.000000,0.128419,8.361381,,6.466667
10/01/2019 09:07:00.000000,0.122079,8.329612,,7.166667
10/01/2019 09:08:00.000000,0.122189,8.50565,,7.383333
10/01/2019 09:09:00.000000,0.136466,8.827044,,
10/01/2019 09:10:00.000000,0.13894,8.612015,,6.025
10/01/2019 09:11:00.000000,0.129297,7.938408,,5.816667
10/01/2019 09:12:00.000000,0.11874,7.188411,,7.3
10/01/2019 09:13:00.000000,0.125018,6.842231,,5.4
10/01/2019 09:14:00.000000,0.133341,6.263893,,6.391667
10/01/2019 09:15:00.000000,0.129955,5.361825,,7.141667
10/01/2019 09:16:00.000000,0.138847,4.541501,,6.1
10/01/2019 09:17:00.000000,0.11709,4.144466,,7.466667
10/01/2019 09:18:00.000000,0.134386,3.924871,,5.766667
10/01/2019 09:19:00.000000,0.120859,3.815123,,7.433333
10/01/2019 09:20:00.000000,0.110676,3.71937,,5.491667
10/01/2019 09:21:00.000000,0.11407,3.666435,,6.491667
10/01/2019 09:22:00.000000,0.125314,3.665183,,7.7
10/01/2019 09:23:00.000000,0.117063,3.554093,,7.891667
10/01/2019 09:24:00.000000,0.125891,3.521874,,8.725
10/01/2019 09:25:00.000000,0.126262,3.527737,,5.866667
10/01/2019 09:26:00.000000,0.121924,3.547829,,6.883333
10/01/2019 09:27:00.000000,0.123129,3.603108,,7.366667
10/01/2019 09:28:00.000000,0.116268,3.605522,,6.575
10/01/2019 09:29:00.000000,0.124179,3.571158,,
10/01/2019 09:30:00.000000,0.132865,3.620438,,6.475
10/01/2019 09:31:00.000000,0.128514,3.660987,,5.4
10/01/2019 09:32:00.000000,0.126189,3.726572,,5.666667
10/01/2019 09:33:00.000000,0.119747,3.750573,,5.883333
10/01/2019 09:34:00.000000,0.123353,3.762113,,6.908333
10/01/2019 09:35:00.000000,0.133299,3.812928,,5.716667
10/01/2019 09:36:00.000000,0.118527,3.872681,,8.075
10/01/2019 09:37:00.000000,0.120978,3.881029,,6.008333
10/01/2019 09:38:00.000000,0.120685,4.246185,,7.175
10/01/2019 09:39:00.000000,0.138431,4.651867,,6.566667
10/01/2019 09:40:00.000000,0.135919,4.874893,,8.058333
10/01/2019 09:41:00.000000,0.128024,4.994828,,7.65
10/01/2019 09:42:00.000000,0.135716,4.999497,,6.866667
10/01/2019 09:43:00.000000,0.121412,4.977034,,6.708333
10/01/2019 09:44:00.000000,0.131067,4.969036,,6.241667
10/01/2019 09:45:00.000000,0.130147,4.512533,,5.375
10/01/2019 09:46:00.000000,0.120304,4.269172,,8.416667
10/01/2019 09:47:00.000000,0.123317,4.125613,,5.95
10/01/2019 09:48:00.000000,0.127924,4.12108,,6.525
10/01/2019 09:49:00.000000,0.138293,4.301341,,
10/01/2019 09:50:00.000000,0.126168,4.423861,,6.866667
10/01/2019 09:51:00.000000,0.12788,4.492659,,7.441667
10/01/2019 09:52:00.000000,0.135103,4.579589,,7.591667
10/01/2019 09:53:00.000000,0.136583,4.563795,,5.216667
10/01/2019 09:54:00.000000,0.124337,4.551948,,5.458333
10/01/2019 09:55:00.000000,0.125817,4.576651,,7.15
10/01/2019 09:56:00.000000,0.137077,4.578182,,6.108333
10/01/2019 09:57:00.000000,0.133247,4.558575,,6.091667
10/01/2019 09:58:00.000000,0.129015,4.514485,,6.925
10/01/2019 09:59:00.000000,0.125491,4.508872,,8.65
10/01/2019 10:00:00.000000,0.14033,4.583531,,6.6
10/01/2019 10:01:00.000000,0.072963,4.622671,,6.125
10/01/2019 10:02:00.000000,0.054038,4.519859,,7.016667
10/01/2019 10:03:00.000000,0.011998,4.528911,,6.458333
10/01/2019 10:04:00.000000,-9999.0,4.864629,,7.225
10/01/2019 10:05:00.000000,0.006844,4.9253,,7.575
10/01/2019 10:06:00.000000,0.011432,4.902896,,6.316667
10/01/2019 10:07:00.000000,0.006115,4.846447,,7.666667
10/01/2019 10:08:00.000000,-9999.0,4.85979,,7.525
10/01/2019 10:09:00.000000,-9999.0,4.975644,,
10/01/2019 10:10:00.000000,0.011567,4.81521,,5.641667
10/01/2019 10:11:00.000000,-9999.0,4.649505,,6.233333
10/01/2019 10:12:00.000000,0.092941,4.696015,,7.583333
10/01/2019 10:13:00.000000,0.17648,4.771168,,6.966667
10/01/2019 10:14:00.000000,0.163954,4.945022,,9.466667
10/01/2019 10:15:00.000000,0.162296,5.092091,,6.95
10/01/2019 10:16:00.000000,0.140381,5.15247,,6.883333
10/01/2019 10:17:00.000000,0.131938,5.379302,,6.166667
10/01/2019 10:18:00.000000,0.138298,6.072006,,6.008333
10/01/2019 10:19:00.000000,0.13261,6.576386,,5.908333
10/01/2019 10:20:00.000000,0.13404,6.888462,,7.091667
10/01/2019 10:21:00.000000,0.121868,6.943506,,6.008333
10/01/2019 10:22:00.000000,0.113001,7.043926,,6.541667
10/01/2019 10:23:00.000000,0.136236,7.081894,,6.416667
10/01/2019 10:24:00.000000,0.140539,6.781047,,6.675
10/01/2019 10:25:00.000000,0.123882,6.1642,,6.333333
10/01/2019 10:26:00.000000,0.121898,6.223858,,8.225
10/01/2019 10:27:00.000000,0.121007,6.441982,,8.216667
10/01/2019 10:28:00.000000,0.137254,6.649448,,7.741667
10/01/2019 10:29:00.000000,0.137995,6.749163,,7.516667
10/01/2019 10:30:00.000000,0.13084,6.818551,,6.491667
10/01/2019 10:31:00.000000,0.123245,6.871368,,6.4
10/01/2019 10:32:00.000000,0.124295,6.990678,,7.225
10/01/2019 10:33:00.000000,0.120465,6.825747,,6.108333
10/01/2019 10:34:00.000000,0.136658,6.642453,,7.191667
10/01/2019 10:35:00.000000,0.150691,6.586555,,8.125
10/01/2019 10:36:00.000000,0.163418,7.203599,,8.108333
10/01/2019 10:37:00.000000,0.188089,7.468103,,7.825
10/01/2019 10:38:00.000000,0.145588,7.735864,,6.241667
10/01/2019 10:39:00.000000,0.13652,8.12413,,6.925
10/01/2019 10:40:00.000000,0.156416,8.78451,,5.35
10/01/2019 10:41:00.000000,0.153648,12.194128,,8.591667
10/01/2019 10:42:00.000000,0.208494,19.617039,,8.35
10/01/2019 10:43:00.000000,0.232478,12.346499,,8.3
10/01/2019 10:44:00.000000,0.183439,7.802803,,7.108333
10/01/2019 10:45:00.000000,0.152819,8.68352,,6.266667
10/01/2019 10:46:00.000000,0.186759,11.676659,,6.933333
10/01/2019 10:47:00.000000,0.173772,8.264103,,8.65
10/01/2019 10:48:00.000000,0.134013,8.007385,,6.416667
10/01/2019 10:49:00.000000,0.124741,7.992902,,
10/01/2019 10:50:00.000000,0.144177,8.081576,,9.008333
10/01/2019 10:51:00.000000,0.15479,8.281183,,6.716667
10/01/2019 10:52:00.000000,0.158931,8.767801,,8.7
10/01/2019 10:53:00.000000,0.17359,9.067587,,6.333333
10/01/2019 10:54:00.000000,0.149309,8.54696,,6.558333
10/01/2019 10:55:00.000000,0.156152,16.039625,,7.333333
10/01/2019 10:56:00.000000,0.203784,18.787712,,7.675
10/01/2019 10:57:00.000000,0.213395,17.940017,,9.808333
10/01/2019 10:58:00.000000,0.203162,17.486893,,7.433333
10/01/2019 10:59:00.000000,0.467436,17.19496,,7.291667
10/01/2019 11:00:00.000000,0.612965,16.774516,,7.025
10/01/2019 11:01:00.000000,0.377008,16.32288,,8.375
10/01/2019 11:02:00.000000,0.223889,16.01013,,8.866667
10/01/2019 11:03:00.000000,0.182934,15.615957,,7.158333
10/01/2019 11:04:00.000000,0.190468,15.603762,,8.558333
10/01/2019 11:05:00.000000,0.22836,16.196707,,7.966667
10/01/2019 11:06:00.000000,0.343294,16.61699,,6.25
10/01/2019 11:07:00.000000,0.386105,16.975602,,8.941667
10/01/2019 11:08:00.000000,0.336307,17.285876,,6.083333
10/01/2019 11:09:00.000000,0.297096,17.444376,,8.916667
10/01/2019 11:10:00.000000,0.280749,17.705205,,9.475
10/01/2019 11:11:00.000000,0.213565,20.99877,,6.933333
10/01/2019 11:12:00.000000,0.249956,19.027755,,6.516667
10/01/2019 11:13:00.000000,0.373309,21.075149,,7.691667
10/01/2019 11:14:00.000000,0.421221,20.936514,,9.083333
10/01/2019 11:15:00.000000,0.326627,20.629128,,6.816667
10/01/2019 11:16:00.000000,0.309669,20.397535,,5.591667
10/01/2019 11:17:00.000000,0.270173,19.757952,,6.325
10/01/2019 11:18:00.000000,0.292523,19.23797,,5.666667
10/01/2019 11:19:00.000000,0.277854,18.421395,,6.15
10/01/2019 11:20:00.000000,0.372187,17.749567,,6.383333
10/01/2019 11:21:00.000000,0.566675,17.447507,,6.583333
10/01/2019 11:22:00.000000,0.584856,16.613194,,5.225
10/01/2019 11:23:00.000000,0.469148,15.985844,,5.466667
10/01/2019 11:24:00.000000,0.371629,15.809149,,5.866667
10/01/2019 11:25:00.000000,0.338633,16.015406,,5.533333
10/01/2019 11:26:00.000000,0.309939,16.20099,,5.958333
10/01/2019 11:27:00.000000,0.254463,16.646859,,8.933333
10/01/2019 11:28:00.000000,0.280409,17.128159,,12.408333
10/01/2019 11:29:00.000000,0.319845,17.801563,,
10/01/2019 11:30:00.000000,0.240619,18.329916,,6.475
10/01/2019 11:31:00.000000,0.20342,18.371556,,5.958333
10/01/2019 11:32:00.000000,0.249883,18.382824,,6.725
10/01/2019 11:33:00.000000,0.305242,18.863927,,6.158333
10/01/2019 11:34:00.000000,0.28551,18.467236,,6.375
10/01/2019 11:35:00.000000,0.202391,18.11818,,8.875
10/01/2019 11:36:00.000000,0.224824,17.868526,,5.891667
10/01/2019 11:37:00.000000,0.218218,20.636608,,6.333333
10/01/2019 11:38:00.000000,0.265923,28.308148,,8.508333
10/01/2019 11:39:00.000000,0.346062,16.48044,,6.866667
10/01/2019 11:40:00.000000,0.25459,8.464143,,5.416667
10/01/2019 11:41:00.000000,0.16144,7.838831,,4.658333
10/01/2019 11:42:00.000000,0.146572,7.141898,,3.408333
10/01/2019 11:43:00.000000,0.133101,6.370808,,3.483333
10/01/2019 11:44:00.000000,0.11971,5.55904,,4.6
10/01/2019 11:45:00.000000,0.115854,4.740573,,5.25
10/01/2019 11:46:00.000000,0.109173,3.815595,,4.016667
10/01/2019 11:47:00.000000,0.113177,3.103426,,5.091667
10/01/2019 11:48:00.000000,0.128003,2.920134,,4.008333
10/01/2019 11:49:00.000000,0.117967,2.753668,,
10/01/2019 11:50:00.000000,0.120171,2.606317,,3.791667
10/01/2019 11:51:00.000000,0.120804,2.447298,,3.25
10/01/2019 11:52:00.000000,0.106581,2.356045,,3.383333
10/01/2019 11:53:00.000000,0.118288,2.306563,,3.033333
10/01/2019 11:54:00.000000,0.113843,2.336372,,3.55
10/01/2019 11:55:00.000000,0.113882,2.304105,,4.15
10/01/2019 11:56:00.000000,0.117122,2.325168,,3.558333
10/01/2019 11:57:00.000000,0.123016,2.356176,,3.133333
10/01/2019 11:58:00.000000,0.12115,2.438333,,3.1
10/01/2019 11:59:00.000000,0.119736,2.544053,,4.016667
10/01/2019 12:00:00.000000,0.116129,2.548545,,3.55
10/01/2019 12:01:00.000000,0.140943,2.54893,,3.133333
10/01/2019 12:02:00.000000,0.137014,2.547011,,3.558333
10/01/2019 12:03:00.000000,0.139405,2.55163,,3.325
10/01/2019 12:04:00.000000,0.115683,2.573306,,3.575
10/01/2019 12:05:00.000000,0.111789,2.60844,,4.333333
10/01/2019 12:06:00.000000,0.125591,2.608837,,4.125
10/01/2019 12:07:00.000000,0.139386,2.65363,,3.916667
10/01/2019 12:08:00.000000,0.127659,2.647695,,3.166667
10/01/2019 12:09:00.000000,0.107554,2.669801,,
10/01/2019 12:10:00.000000,0.129038,2.980891,,3.383333
10/01/2019 12:11:00.000000,0.147268,3.200282,,4.033333
10/01/2019 12:12:00.000000,0.138137,3.264015,,3.641667
10/01/2019 12:13:00.000000,0.10972,3.34119,,3.05
10/01/2019 12:14:00.000000,0.123654,3.380637,,3.733333
10/01/2019 12:15:00.000000,0.137771,3.451018,,2.975
10/01/2019 12:16:00.000000,0.119066,3.594213,,3.358333
10/01/2019 12:17:00.000000,0.128119,3.536613,,4.316667
10/01/2019 12:18:00.000000,0.12015,3.610613,,3.758333
10/01/2019 12:19:00.000000,0.128996,3.704045,,3.333333
10/01/2019 12:20:00.000000,0.126069,3.777948,,3.3
10/01/2019 12:21:00.000000,0.146115,3.920756,,4.125
10/01/2019 12:22:00.000000,0.133919,3.969988,,4.016667
10/01/2019 12:23:00.000000,0.12581,3.769338,,4.0
10/01/2019 12:24:00.000000,0.139916,3.566819,,4.366667
10/01/2019 12:25:00.000000,0.138713,3.493666,,3.758333
10/01/2019 12:26:00.000000,0.133973,3.718927,,3.15
10/01/2019 12:27:00.000000,0.137364,4.264083,,3.65
10/01/2019 12:28:00.000000,0.144118,4.73597,,5.716667
10/01/2019 12:29:00.000000,0.139774,5.616652,,
10/01/2019 12:30:00.000000,0.133739,6.431457,,3.133333
10/01/2019 12:31:00.000000,0.145296,6.877921,,3.466667
10/01/2019 12:32:00.000000,0.124076,7.549708,,4.05
10/01/2019 12:33:00.000000,0.130017,8.030903,,3.458333
10/01/2019 12:34:00.000000,0.139773,7.919102,,3.95
10/01/2019 12:35:00.000000,0.14249,7.350442,,3.633333
10/01/2019 12:36:00.000000,0.125029,6.572806,,4.883333
10/01/2019 12:37:00.000000,0.115095,6.364964,,4.358333
10/01/2019 12:38:00.000000,0.13851,6.253227,,3.383333
10/01/2019 12:39:00.000000,0.140875,5.977173,,3.208333
10/01/2019 12:40:00.000000,0.136158,5.634836,,3.658333
10/01/2019 12:41:00.000000,0.15353,5.849503,,3.516667
10/01/2019 12:42:00.000000,0.156164,6.07165,,3.408333
10/01/2019 12:43:00.000000,0.142524,6.439415,,3.766667
10/01/2019 12:44:00.000000,0.141262,6.607071,,3.983333
10/01/2019 12:45:00.000000,0.135835,6.504988,,3.45
10/01/2019 12:46:00.000000,0.136917,6.371892,,5.6
10/01/2019 12:47:00.000000,0.140419,6.422342,,3.875
10/01/2019 12:48:00.000000,0.144642,6.367286,,3.975
10/01/2019 12:49:00.000000,0.147914,6.522153,,4.275
10/01/2019 12:50:00.000000,0.129855,6.508748,,3.841667
10/01/2019 12:51:00.000000,0.151911,6.661546,,5.358333
10/01/2019 12:52:00.000000,0.157283,6.838027,,3.85
10/01/2019 12:53:00.000000,0.149867,6.897367,,3.975
10/01/2019 12:54:00.000000,0.13862,6.935642,,4.366667
10/01/2019 12:55:00.000000,0.134943,7.207923,,3.85
10/01/2019 12:56:00.000000,0.151022,7.178299,,4.075
10/01/2019 12:57:00.000000,0.157139,6.990002,,6.116667
10/01/2019 12:58:00.000000,0.183798,7.369754,,4.65
10/01/2019 12:59:00.000000,0.221056,7.722951,,4.133333
10/01/2019 13:00:00.000000,0.181875,7.588258,,8.041667
10/01/2019 13:01:00.000000,0.170819,7.443223,,4.183333
10/01/2019 13:02:00.000000,0.171237,7.232243,,4.533333
10/01/2019 13:03:00.000000,0.176434,7.01178,,4.416667
10/01/2019 13:04:00.000000,0.16152,6.698574,,3.666667
10/01/2019 13:05:00.000000,0.151605,6.139474,,3.875
10/01/2019 13:06:00.000000,0.172512,5.786338,,3.533333
10/01/2019 13:07:00.000000,0.171023,6.007996,,4.05
10/01/2019 13:08:00.000000,0.197716,6.442234,,4.008333
10/01/2019 13:09:00.000000,0.189398,6.792859,,
10/01/2019 13:10:00.000000,0.19134,7.196222,,5.941667
10/01/2019 13:11:00.000000,0.172185,7.503631,,4.083333
10/01/2019 13:12:00.000000,0.153661,7.776286,,6.1
10/01/2019 13:13:00.000000,0.166843,8.170387,,6.208333
10/01/2019 13:14:00.000000,0.203302,8.360318,,3.45
10/01/2019 13:15:00.000000,0.195631,8.123726,,2.191667
10/01/2019 13:16:00.000000,0.172763,8.112917,,2.65
10/01/2019 13:17:00.000000,0.167415,7.909368,,2.516667
10/01/2019 13:18:00.000000,0.171953,8.117367,,1.858333
10/01/2019 13:19:00.000000,0.171536,8.057162,,2.075
10/01/2019 13:20:00.000000,0.156475,7.927376,,3.2
10/01/2019 13:21:00.000000,0.170759,8.081028,,2.108333
10/01/2019 13:22:00.000000,0.223265,8.20112,,2.183333
10/01/2019 13:23:00.000000,0.192159,8.191929,,2.291667
10/01/2019 13:24:00.000000,0.168991,8.22411,,1.841667
10/01/2019 13:25:00.000000,0.184391,8.115983,,1.066667
10/01/2019 13:26:00.000000,0.178615,8.010844,,1.0
10/01/2019 13:27:00.000000,0.17372,7.644751,,1.641667
10/01/2019 13:28:00.000000,0.172934,7.235487,,1.15
10/01/2019 13:29:00.000000,0.171028,7.18273,,5.958333
10/01/2019 13:30:00.000000,0.164486,7.266127,,1.45
10/01/2019 13:31:00.000000,0.164788,7.046601,,1.458333
10/01/2019 13:32:00.000000,0.160868,7.024004,,1.591667
10/01/2019 13:33:00.000000,0.168135,7.193988,,1.05
10/01/2019 13:34:00.000000,0.166873,7.078416,,1.183333
10/01/2019 13:35:00.000000,0.162029,7.044082,,2.116667
10/01/2019 13:36:00.000000,0.192155,7.371002,,1.65
10/01/2019 13:37:00.000000,0.197306,7.568125,,2.7
10/01/2019 13:38:00.000000,0.182986,7.760427,,2.066667
10/01/2019 13:39:00.000000,0.172507,7.960399,,1.358333
10/01/2019 13:40:00.000000,0.193157,8.254474,,1.758333
10/01/2019 13:41:00.000000,0.209388,8.812911,,1.341667
10/01/2019 13:42:00.000000,0.21377,8.753666,,1.483333
10/01/2019 13:43:00.000000,0.208356,8.720755,,1.775
10/01/2019 13:44:00.000000,0.221239,8.945575,,1.158333
10/01/2019 13:45:00.000000,0.18465,8.799544,,0.733333
10/01/2019 13:46:00.000000,0.191773,8.518199,,1.158333
10/01/2019 13:47:00.000000,0.175732,8.186342,,1.933333
10/01/2019 13:48:00.000000,0.177148,7.903678,,0.808333
10/01/2019 13:49:00.000000,0.18518,7.539347,,
10/01/2019 13:50:00.000000,0.179452,7.063394,,0.75
10/01/2019 13:51:00.000000,0.190501,6.6899,,1.25
10/01/2019 13:52:00.000000,0.198821,6.744146,,0.75
10/01/2019 13:53:00.000000,0.184543,6.724663,,0.7
10/01/2019 13:54:00.000000,0.177379,6.853136,,0.7
10/01/2019 13:55:00.000000,0.190246,7.043898,,3.083333
10/01/2019 13:56:00.000000,0.249516,7.931948,,2.016667
