"","X.4","date","X.3","X.2","X.1","X","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag","PM10","Ratio"
"11779",12777,"2021-10-04 20:00:00",12778,12778,12778,12778,1221,174,29.5,65.8,3.18,6.86333333333333,0,35,0.196095238095238
"11780",12778,"2021-10-04 21:00:00",12779,12779,12779,12779,1221,174,31.5,64.6,2.96,6.32,0,42,0.15047619047619
"11781",12779,"2021-10-04 22:00:00",12780,12780,12780,12780,1221,174,40.3,61.1,4.41,5.52,0,25,0.2208
"11782",12780,"2021-10-04 23:00:00",12781,12781,12781,12781,1221,174,43.9,58.8,3.95,5.66666666666667,0,19,0.298245614035088
"11783",12781,"2021-10-05 00:00:00",12782,12782,12782,12782,1222,174,43.5,58.8,4.33,5.77,0,11,0.524545454545455
"11784",12782,"2021-10-05 01:00:00",12783,12783,12783,12783,1222,174,45.9,57.7,4.42,6.055,0,19,0.318684210526316
"11785",12783,"2021-10-05 02:00:00",12784,12784,12784,12784,1222,174,43,58.4,3.76,5.345,0,20,0.26725
"11786",12784,"2021-10-05 03:00:00",12785,12785,12785,12785,1222,174,47.2,55.8,4.31,6.84833333333333,0,21,0.326111111111111
"11787",12785,"2021-10-05 04:00:00",12786,12786,12786,12786,1222,174,53.3,51.9,5.55,8.99666666666667,0,42,0.214206349206349
"11788",12786,"2021-10-05 05:00:00",12787,12787,12787,12787,1222,174,60.6,50.4,6.57,11.6266666666667,0,39,0.298119658119659
"11789",12787,"2021-10-05 06:00:00",12788,12788,12788,12788,1222,174,64.9,51.8,7.93,19.2233333333333,0,80,0.240291666666666
"11790",12788,"2021-10-05 07:00:00",12789,12789,12789,12789,1222,174,43.2,64.7,12.7,20.7583333333333,0,166,0.125050200803213
"11791",12789,"2021-10-05 08:00:00",12790,12790,12790,12790,1222,174,27.3,80.1,12,19.4383333333333,0,129,0.150684754521964
"11792",12790,"2021-10-05 09:00:00",12791,12791,12791,12791,1222,174,21.3,88.3,9.97,15.405,0,97,0.158814432989691
"11793",12791,"2021-10-05 10:00:00",12792,12792,12792,12792,1222,174,20.9,91.8,6.69,9.60833333333333,0,83,0.115763052208835
"11794",12792,"2021-10-05 11:00:00",12793,12793,12793,12793,1222,174,18.1,99.1,6.48,10.6033333333333,0,50,0.212066666666666
"11795",12793,"2021-10-05 12:00:00",12794,12794,12794,12794,1222,174,18.2,97.6,4.83,9.31,0,55,0.169272727272727
"11796",12794,"2021-10-05 13:00:00",12795,12795,12795,12795,1222,174,17.1,99.7,3.34,6.46833333333333,0,68,0.0951225490196078
"11797",12795,"2021-10-05 14:00:00",12796,12796,12796,12796,1222,174,16.5,97,2.36,5.325,0,49,0.108673469387755
"11798",12796,"2021-10-05 15:00:00",12797,12797,12797,12797,1222,174,18.2,91.2,2.1,4.14166666666667,0,48,0.0862847222222223
"11799",12797,"2021-10-05 16:00:00",12798,12798,12798,12798,1222,174,20.3,86,2.26,4.14,0,37,0.111891891891892
"11800",12798,"2021-10-05 17:00:00",12799,12799,12799,12799,1222,174,24.9,76.5,2.58,4.05333333333333,0,30,0.135111111111111
"11801",12799,"2021-10-05 18:00:00",12800,12800,12800,12800,1222,174,28,72.7,2.93,4.04333333333333,0,21,0.192539682539682
"11802",12800,"2021-10-05 19:00:00",12801,12801,12801,12801,1222,174,30.5,70,3.49,6.155,0,17,0.362058823529412
"11803",12801,"2021-10-05 20:00:00",12802,12802,12802,12802,1222,174,31.5,68.5,3.61,6.21,0,29,0.214137931034483
"11804",12802,"2021-10-05 21:00:00",12803,12803,12803,12803,1222,174,33.3,67.5,3.52,5.13333333333333,0,29,0.177011494252873
"11805",12803,"2021-10-05 22:00:00",12804,12804,12804,12804,1222,174,35.9,66.6,2.44,4.46333333333333,0,21,0.212539682539682
"11806",12804,"2021-10-05 23:00:00",12805,12805,12805,12805,1222,174,38.6,65.5,2.34,3.94,0,22,0.179090909090909
"11807",12805,"2021-10-06 00:00:00",12806,12806,12806,12806,1223,174,38.5,64.6,2.77,4.17333333333333,0,40,0.104333333333333
"11808",12806,"2021-10-06 01:00:00",12807,12807,12807,12807,1223,174,40.2,63.3,2.6,3.98,0,11,0.361818181818182
"11809",12807,"2021-10-06 02:00:00",12808,12808,12808,12808,1223,174,44.3,60.6,3.16,5.15833333333333,0,10,0.515833333333333
"11810",12808,"2021-10-06 03:00:00",12809,12809,12809,12809,1223,174,49.9,56.7,4.05,6.505,0,16,0.4065625
"11811",12809,"2021-10-06 04:00:00",12810,12810,12810,12810,1223,174,54.1,53.4,3.88,8.39333333333333,0,23,0.364927536231884
"11812",12810,"2021-10-06 05:00:00",12811,12811,12811,12811,1223,174,57.6,52.5,4.92,10.16,0,35,0.290285714285714
"11813",12811,"2021-10-06 06:00:00",12812,12812,12812,12812,1223,174,61.1,54.5,6.55,15.2416666666667,0,51,0.298856209150327
"11814",12812,"2021-10-06 07:00:00",12813,12813,12813,12813,1223,174,40.8,69.7,7.46,17.22,0,100,0.1722
"11815",12813,"2021-10-06 08:00:00",12814,12814,12814,12814,1223,174,30.3,80.1,9.45,21.4916666666667,0,127,0.169225721784777
"11816",12814,"2021-10-06 09:00:00",12815,12815,12815,12815,1223,174,25.3,90.9,5.36,10.925,0,133,0.0821428571428571
"11817",12815,"2021-10-06 10:00:00",12816,12816,12816,12816,1223,174,24.9,86.8,3.51,7.32333333333333,0,70,0.104619047619048
"11818",12816,"2021-10-06 11:00:00",12817,12817,12817,12817,1223,174,24.3,86.2,3.16,6.8,0,53,0.128301886792453
"11819",12817,"2021-10-06 12:00:00",12818,12818,12818,12818,1223,174,23.8,87.1,2.88,5.23166666666667,0,48,0.108993055555556
"11820",12818,"2021-10-06 13:00:00",12819,12819,12819,12819,1223,174,26.2,82.7,2.13,5.30666666666667,0,39,0.136068376068376
"11821",12819,"2021-10-06 14:00:00",12820,12820,12820,12820,1223,174,25.3,85.8,2.94,6.65666666666667,0,33,0.201717171717172
"11822",12820,"2021-10-06 15:00:00",12821,12821,12821,12821,1223,174,28.9,83.8,8.76,13.25,0,58,0.228448275862069
"11823",12821,"2021-10-06 16:00:00",12822,12822,12822,12822,1223,174,29.6,82.1,7.25,10.2533333333333,0,85,0.120627450980392
"11824",12822,"2021-10-06 17:00:00",12823,12823,12823,12823,1223,174,35.4,74.3,6.25,10.6966666666667,0,54,0.198086419753087
"11825",12823,"2021-10-06 18:00:00",12824,12824,12824,12824,1223,174,40.5,69.7,6.99,11.2983333333333,0,70,0.161404761904761
"11826",12824,"2021-10-06 19:00:00",12825,12825,12825,12825,1223,174,45.5,67.5,11.6,13.6733333333333,0,60,0.227888888888888
"11827",12825,"2021-10-06 20:00:00",12826,12826,12826,12826,1223,174,49.6,65.7,12.7,15.7016666666667,0,59,0.266129943502825
"11828",12826,"2021-10-06 21:00:00",12827,12827,12827,12827,1223,174,52.3,64.8,11.5,13.1983333333333,0,56,0.235684523809523
"11829",12827,"2021-10-06 22:00:00",12828,12828,12828,12828,1223,174,50,65.2,7.97,10.675,0,41,0.260365853658537
"11830",12828,"2021-10-06 23:00:00",12829,12829,12829,12829,1223,174,54.1,63.4,8.76,10.93,0,41,0.266585365853659
"11831",12829,"2021-10-07 00:00:00",12830,12830,12830,12830,1224,174,54.2,60.8,5.03,7.79,0,22,0.354090909090909
"11832",12830,"2021-10-07 01:00:00",12831,12831,12831,12831,1224,174,63.7,58.4,8.27,9.28,0,29,0.32
"11833",12831,"2021-10-07 02:00:00",12832,12832,12832,12832,1224,174,74.6,56.4,8.67,9.27833333333333,0,27,0.343641975308642
"11834",12832,"2021-10-07 03:00:00",12833,12833,12833,12833,1224,174,76.3,54.9,6.05,6.64333333333333,0,25,0.265733333333333
"11835",12833,"2021-10-07 04:00:00",12834,12834,12834,12834,1224,174,74.1,53.7,3.71,4.33,0,17,0.254705882352941
"11836",12834,"2021-10-07 05:00:00",12835,12835,12835,12835,1224,174,73.4,52.8,2.63,3.87333333333333,0,11,0.352121212121212
"11837",12835,"2021-10-07 06:00:00",12836,12836,12836,12836,1224,174,71.4,53.9,3.42,6.05666666666667,0,12,0.504722222222223
"11838",12836,"2021-10-07 07:00:00",12837,12837,12837,12837,1224,174,57.2,59.1,2.78,5.55166666666667,0,28,0.19827380952381
"11839",12837,"2021-10-07 08:00:00",12838,12838,12838,12838,1224,174,46.9,65.7,1.94,5.14833333333333,0,39,0.132008547008547
"11840",12838,"2021-10-07 09:00:00",12839,12839,12839,12839,1224,174,37.9,71.2,1.51,4.48166666666667,0,34,0.131813725490196
"11841",12839,"2021-10-07 10:00:00",12840,12840,12840,12840,1224,174,26.2,84,1.42,2.855,0,25,0.1142
"11842",12840,"2021-10-07 11:00:00",12841,12841,12841,12841,1224,174,21.6,91.9,1.91,6.045,0,12,0.50375
"11843",12841,"2021-10-07 12:00:00",12842,12842,12842,12842,1224,174,21,93.3,1.92,3.64,0,47,0.0774468085106383
"11844",12842,"2021-10-07 13:00:00",12843,12843,12843,12843,1224,174,19.5,96.1,2.1,4.07666666666667,0,23,0.177246376811594
"11845",12843,"2021-10-07 14:00:00",12844,12844,12844,12844,1224,174,19.3,95.9,2.5,4.92166666666667,0,23,0.213985507246377
"11846",12844,"2021-10-07 15:00:00",12845,12845,12845,12845,1224,174,19.3,94.6,2.06,3.39166666666667,0,38,0.0892543859649124
"11847",12845,"2021-10-07 16:00:00",12846,12846,12846,12846,1224,174,23.7,82.5,2.11,3.775,0,17,0.222058823529412
"11848",12846,"2021-10-07 17:00:00",12847,12847,12847,12847,1224,174,28.9,74.4,2.68,5.17666666666667,0,26,0.199102564102564
"11849",12847,"2021-10-07 18:00:00",12848,12848,12848,12848,1224,174,30.8,72,3.63,6.295,0,32,0.19671875
"11850",12848,"2021-10-07 19:00:00",12849,12849,12849,12849,1224,174,32.8,69.3,2.86,7.04833333333333,0,39,0.180726495726496
"11851",12849,"2021-10-07 20:00:00",12850,12850,12850,12850,1224,174,38.1,65.2,4.36,9.61833333333333,0,45,0.213740740740741
"11852",12850,"2021-10-07 21:00:00",12851,12851,12851,12851,1224,174,42,62.5,4.45,9.3,0,58,0.160344827586207
"11853",12851,"2021-10-07 22:00:00",12852,12852,12852,12852,1224,174,46.1,61.8,5.51,9.90166666666667,0,49,0.202074829931973
"11854",12852,"2021-10-07 23:00:00",12853,12853,12853,12853,1224,174,51.5,60.5,5.9,7.39166666666667,0,44,0.167992424242424
"11855",12853,"2021-10-08 00:00:00",12854,12854,12854,12854,1225,175,51.9,58.5,3.91,4.57666666666667,0,33,0.138686868686869
"11856",12854,"2021-10-08 01:00:00",12855,12855,12855,12855,1225,175,52.6,57.5,4.67,5.30833333333333,0,12,0.442361111111111
"11857",12855,"2021-10-08 02:00:00",12856,12856,12856,12856,1225,175,53.6,56.3,3.89,4.94333333333333,0,13,0.38025641025641
"11858",12856,"2021-10-08 03:00:00",12857,12857,12857,12857,1225,175,57,54.5,3.07,4.54666666666667,0,14,0.324761904761905
"11859",12857,"2021-10-08 04:00:00",12858,12858,12858,12858,1225,175,61.1,53.1,32.5,10.6533333333333,0,15,0.71022222222222
"11860",12858,"2021-10-08 05:00:00",12859,12859,12859,12859,1225,175,62.4,52.8,18.6,12.7416666666667,0,22,0.579166666666668
"11861",12859,"2021-10-08 06:00:00",12860,12860,12860,12860,1225,175,63.2,53,4.98,8.46,0,35,0.241714285714286
"11862",12860,"2021-10-08 07:00:00",12861,12861,12861,12861,1225,175,51.1,59.6,4.37,8.79333333333333,0,46,0.191159420289855
"11863",12861,"2021-10-08 08:00:00",12862,12862,12862,12862,1225,175,43.3,64.6,3.76,7.53,0,50,0.1506
"11864",12862,"2021-10-08 09:00:00",12863,12863,12863,12863,1225,175,33.3,73.2,3.3,7.12666666666667,0,41,0.173821138211382
"11865",12863,"2021-10-08 10:00:00",12864,12864,12864,12864,1225,175,26.5,82.8,1.84,4.11166666666667,0,46,0.0893840579710146
"11866",12864,"2021-10-08 11:00:00",12865,12865,12865,12865,1225,175,21.9,90.4,1.97,4.02,0,23,0.174782608695652
"11867",12865,"2021-10-08 12:00:00",12866,12866,12866,12866,1225,175,21,89.1,1.62,3.4,0,25,0.136
"11868",12866,"2021-10-08 13:00:00",12867,12867,12867,12867,1225,175,20.7,88.7,1.93,5.01666666666667,0,19,0.264035087719298
"11869",12867,"2021-10-08 14:00:00",12868,12868,12868,12868,1225,175,23.6,79.9,1.8,5.59833333333333,0,34,0.164656862745098
"11870",12868,"2021-10-08 15:00:00",12869,12869,12869,12869,1225,175,26.3,78,1.75,4.65666666666667,0,39,0.119401709401709
"11871",12869,"2021-10-08 16:00:00",12870,12870,12870,12870,1225,175,29.8,75.1,1.32,4.87166666666667,0,33,0.147626262626263
"11872",12870,"2021-10-08 17:00:00",12871,12871,12871,12871,1225,175,34.3,72.4,2.58,8.12833333333333,0,35,0.232238095238095
"11873",12871,"2021-10-08 18:00:00",12872,12872,12872,12872,1225,175,41.1,68.5,3.05,6.82833333333333,0,66,0.103459595959596
"11874",12872,"2021-10-08 19:00:00",12873,12873,12873,12873,1225,175,47.1,65.1,2.52,6.23,0,41,0.151951219512195
"11875",12873,"2021-10-08 20:00:00",12874,12874,12874,12874,1225,175,50.2,63.7,4.46,7.03666666666667,0,32,0.219895833333333
"11876",12874,"2021-10-08 21:00:00",12875,12875,12875,12875,1225,175,48.1,63.6,3.68,7.23833333333333,0,33,0.219343434343434
"11877",12875,"2021-10-08 22:00:00",12876,12876,12876,12876,1225,175,53.6,61.1,4.97,7.505,0,31,0.242096774193548
"11878",12876,"2021-10-08 23:00:00",12877,12877,12877,12877,1225,175,59.6,58.7,6.37,8.49,0,29,0.292758620689655
"11879",12878,"2021-10-09 01:00:00",12879,12879,12879,12879,1226,175,68.8,55,5.8,7.69166666666667,0,23,0.334420289855073
"11880",12879,"2021-10-09 02:00:00",12880,12880,12880,12880,1226,175,72.8,54.6,4.38,6.18,0,24,0.2575
"11881",12880,"2021-10-09 03:00:00",12881,12881,12881,12881,1226,175,75.6,54.1,6.21,10.3216666666667,0,20,0.516083333333335
"11882",12881,"2021-10-09 04:00:00",12882,12882,12882,12882,1226,175,83.4,52.9,6.15,8.665,0,41,0.211341463414634
"11883",12882,"2021-10-09 05:00:00",12883,12883,12883,12883,1226,175,87.7,52.7,5.61,7.43166666666667,0,27,0.275246913580247
"11884",12883,"2021-10-09 06:00:00",12884,12884,12884,12884,1226,175,86,54.7,4.75,8.775,0,22,0.398863636363636
"11885",12884,"2021-10-09 07:00:00",12885,12885,12885,12885,1226,175,74.7,59.1,2.38,5.525,0,42,0.131547619047619
"11886",12885,"2021-10-09 08:00:00",12886,12886,12886,12886,1226,175,46.5,71,0.885,3.68833333333333,0,34,0.108480392156863
"11887",12886,"2021-10-09 09:00:00",12887,12887,12887,12887,1226,175,26.7,78.9,0.462,2.47666666666667,0,21,0.117936507936508
"11888",12887,"2021-10-09 10:00:00",12888,12888,12888,12888,1226,175,23.6,80.1,1.08,13.5666666666667,0,15,0.904444444444447
"11889",12888,"2021-10-09 11:00:00",12889,12889,12889,12889,1226,175,25.6,79.6,0.419,9.365,0,111,0.0843693693693694
"11890",12889,"2021-10-09 12:00:00",12890,12890,12890,12890,1226,175,22.9,83.5,0.735,16.5583333333333,0,88,0.188162878787878
"11891",12890,"2021-10-09 13:00:00",12891,12891,12891,12891,1226,175,20.9,81.4,1.27,20.4966666666667,0,136,0.150710784313726
"11892",12891,"2021-10-09 14:00:00",12892,12892,12892,12892,1226,175,18.9,81.4,0.711,15.605,0,221,0.0706108597285068
"11893",12892,"2021-10-09 15:00:00",12893,12893,12893,12893,1226,175,21.5,81.7,0.72,13.5033333333333,0,167,0.0808582834331335
"11894",12893,"2021-10-09 16:00:00",12894,12894,12894,12894,1226,175,26.2,75.2,0.222,3.08666666666667,0,122,0.0253005464480875
"11895",12894,"2021-10-09 17:00:00",12895,12895,12895,12895,1226,175,36,63.1,0.604,2.58166666666667,0,20,0.129083333333333
"11896",12895,"2021-10-09 18:00:00",12896,12896,12896,12896,1226,175,38.3,60.5,0.546,2.27166666666667,0,13,0.17474358974359
"11897",12896,"2021-10-09 19:00:00",12897,12897,12897,12897,1226,175,40.3,59.1,0.422,1.71666666666667,0,11,0.156060606060606
"11898",12897,"2021-10-09 20:00:00",12898,12898,12898,12898,1226,175,43.3,56.6,1.41,2.81,0,5,0.562
"11899",12898,"2021-10-09 21:00:00",12899,12899,12899,12899,1226,175,43.8,54.7,1.08,2.29833333333333,0,9,0.25537037037037
"11900",12899,"2021-10-09 22:00:00",12900,12900,12900,12900,1226,175,42.2,54.7,0.764,2.09333333333333,0,8,0.261666666666666
"11901",12900,"2021-10-09 23:00:00",12901,12901,12901,12901,1226,175,41.2,55.1,0.725,1.91,0,8,0.23875
"11902",12901,"2021-10-10 00:00:00",12902,12902,12902,12902,1227,175,43.9,52.7,0.863,2.38,0,7,0.34
"11903",12902,"2021-10-10 01:00:00",12903,12903,12903,12903,1227,175,46.8,50.7,1.08,4.055,0,6,0.675833333333333
"11904",12903,"2021-10-10 02:00:00",12904,12904,12904,12904,1227,175,52.6,47.8,2.41,3.41333333333333,0,24,0.142222222222222
"11905",12904,"2021-10-10 03:00:00",12905,12905,12905,12905,1227,175,58.1,47,2.04,3.13333333333333,0,10,0.313333333333333
"11906",12905,"2021-10-10 04:00:00",12906,12906,12906,12906,1227,175,64.4,46.2,2.79,3.05,0,9,0.338888888888889
"11907",12906,"2021-10-10 05:00:00",12907,12907,12907,12907,1227,175,66.2,45.9,2.44,3.00666666666667,0,9,0.334074074074074
"11908",12907,"2021-10-10 06:00:00",12908,12908,12908,12908,1227,175,64.7,45.7,2.24,2.83166666666667,0,6,0.471944444444445
"11909",12908,"2021-10-10 07:00:00",12909,12909,12909,12909,1227,175,54.9,50.6,2.47,2.97,0,6,0.495
"11910",12909,"2021-10-10 08:00:00",12910,12910,12910,12910,1227,175,46.9,57.9,1.96,3.23166666666667,0,7,0.461666666666667
"11911",12910,"2021-10-10 09:00:00",12911,12911,12911,12911,1227,175,35.4,70.4,1.3,2.42833333333333,0,7,0.346904761904761
"11912",12911,"2021-10-10 10:00:00",12912,12912,12912,12912,1227,175,26.2,78.5,1.03,2.38833333333333,0,5,0.477666666666666
"11913",12912,"2021-10-10 11:00:00",12913,12913,12913,12913,1227,175,23.7,79.4,0.91,2.175,0,4,0.54375
"11914",12913,"2021-10-10 12:00:00",12914,12914,12914,12914,1227,175,21.9,83.4,0.693,1.785,0,5,0.357
"11915",12914,"2021-10-10 13:00:00",12915,12915,12915,12915,1227,175,19.5,88.7,0.78,2.02166666666667,0,3,0.67388888888889
"11916",12915,"2021-10-10 14:00:00",12916,12916,12916,12916,1227,175,21.8,81.7,0.979,1.99333333333333,0,3,0.664444444444443
"11917",12916,"2021-10-10 15:00:00",12917,12917,12917,12917,1227,175,20.7,84.8,0.842,2.15166666666667,0,4,0.537916666666667
"11918",12917,"2021-10-10 16:00:00",12918,12918,12918,12918,1227,175,24,76.4,1.11,2.57,0,6,0.428333333333333
"11919",12918,"2021-10-10 17:00:00",12919,12919,12919,12919,1227,175,29.5,64.7,1.73,2.755,0,7,0.393571428571429
"11920",12919,"2021-10-10 18:00:00",12920,12920,12920,12920,1227,175,33.3,59.7,2.08,2.88666666666667,0,7,0.412380952380953
"11921",12920,"2021-10-10 19:00:00",12921,12921,12921,12921,1227,175,36.3,57.3,2.21,2.9,0,6,0.483333333333333
"11922",12921,"2021-10-10 20:00:00",12922,12922,12922,12922,1227,175,39.4,55,2.43,3.08166666666667,0,6,0.513611111111112
"11923",12922,"2021-10-10 21:00:00",12923,12923,12923,12923,1227,175,43.1,52.6,3.24,4.04666666666667,0,7,0.578095238095239
"11924",12923,"2021-10-10 22:00:00",12924,12924,12924,12924,1227,175,46.9,50.6,5.16,6.05833333333333,0,10,0.605833333333333
"11925",12924,"2021-10-10 23:00:00",12925,12925,12925,12925,1227,175,51.4,49.5,4.61,4.77166666666667,0,17,0.280686274509804
"11926",12925,"2021-10-11 00:00:00",12926,12926,12926,12926,1228,175,52.7,48.9,3.01,3.40666666666667,0,24,0.141944444444445
"11927",12926,"2021-10-11 01:00:00",12927,12927,12927,12927,1228,175,55.1,47.5,3.2,3.68333333333333,0,8,0.460416666666666
"11928",12927,"2021-10-11 02:00:00",12928,12928,12928,12928,1228,175,55.7,46.3,3.98,4.20666666666667,0,6,0.701111111111112
"11929",12928,"2021-10-11 03:00:00",12929,12929,12929,12929,1228,175,56.6,45.1,4.76,4.81666666666667,0,6,0.802777777777778
"11930",12929,"2021-10-11 04:00:00",12930,12930,12930,12930,1228,175,57.2,44.9,5.01,5.09666666666667,0,8,0.637083333333334
"11931",12930,"2021-10-11 05:00:00",12931,12931,12931,12931,1228,175,58.6,44.3,5.49,6.06,0,11,0.550909090909091
"11932",12931,"2021-10-11 06:00:00",12932,12932,12932,12932,1228,175,60.7,44.3,6.48,8.19333333333333,0,13,0.63025641025641
"11933",12932,"2021-10-11 07:00:00",12933,12933,12933,12933,1228,175,49.4,50.5,5.76,8.34333333333333,0,40,0.208583333333333
"11934",12933,"2021-10-11 08:00:00",12934,12934,12934,12934,1228,175,40.5,57.2,4.12,6.39666666666667,0,37,0.172882882882883
"11935",12934,"2021-10-11 09:00:00",12935,12935,12935,12935,1228,175,33.4,66.7,2.89,5.23833333333333,0,26,0.201474358974359
"11936",12935,"2021-10-11 10:00:00",12936,12936,12936,12936,1228,175,27.1,75.6,2.89,8.16166666666667,0,27,0.302283950617284
"11937",12936,"2021-10-11 11:00:00",12937,12937,12937,12937,1228,175,26.1,75,2.68,6.82666666666667,0,50,0.136533333333333
"11938",12937,"2021-10-11 12:00:00",12938,12938,12938,12938,1228,175,24.1,76.7,2.35,9.95,0,45,0.221111111111111
"11939",12938,"2021-10-11 13:00:00",12939,12939,12939,12939,1228,175,22.6,78.8,2.03,5.835,0,70,0.0833571428571429
"11940",12939,"2021-10-11 14:00:00",12940,12940,12940,12940,1228,175,22.6,78.3,1.6,4.52666666666667,0,41,0.110406504065041
"11941",12940,"2021-10-11 15:00:00",12941,12941,12941,12941,1228,175,23.4,76.3,1.52,4.11333333333333,0,39,0.105470085470085
"11942",12941,"2021-10-11 16:00:00",12942,12942,12942,12942,1228,175,26.3,72,1.61,4.30333333333333,0,27,0.159382716049383
"11943",12942,"2021-10-11 17:00:00",12943,12943,12943,12943,1228,175,32.7,65,1.67,3.765,0,27,0.139444444444444
"11944",12943,"2021-10-11 18:00:00",12944,12944,12944,12944,1228,175,35.9,62.9,2.04,3.92166666666667,0,19,0.20640350877193
"11945",12944,"2021-10-11 19:00:00",12945,12945,12945,12945,1228,175,39.7,61.3,1.94,3.985,0,18,0.221388888888889
"11946",12945,"2021-10-11 20:00:00",12946,12946,12946,12946,1228,175,43.2,59.9,1.25,3.38166666666667,0,16,0.211354166666667
"11947",12946,"2021-10-11 21:00:00",12947,12947,12947,12947,1228,175,45.4,58.1,1.59,3.75833333333333,0,15,0.250555555555555
"11948",12947,"2021-10-11 22:00:00",12948,12948,12948,12948,1228,175,49,55.2,1.5,4.03333333333333,0,17,0.237254901960784
"11949",12948,"2021-10-11 23:00:00",12949,12949,12949,12949,1228,175,53.1,52.1,2.61,5.82666666666667,0,18,0.323703703703704
"11950",12950,"2021-10-12 01:00:00",12951,12951,12951,12951,1229,175,62.3,47.1,3.69,7.61833333333333,0,29,0.262701149425287
"11951",12951,"2021-10-12 02:00:00",12952,12952,12952,12952,1229,175,68.1,45.9,3.89,9.09666666666667,0,34,0.267549019607843
"11952",12952,"2021-10-12 03:00:00",12953,12953,12953,12953,1229,175,73.4,45.7,4.73,10.0716666666667,0,40,0.251791666666667
"11953",12953,"2021-10-12 04:00:00",12954,12954,12954,12954,1229,175,76.6,45.6,6.13,9.785,0,47,0.208191489361702
"11954",12954,"2021-10-12 05:00:00",12955,12955,12955,12955,1229,175,79.5,45.5,8.78,11.5816666666667,0,34,0.340637254901962
